as_of_date,ticker,contract_type,strike_price,expiration_date,VIX_close,close,imp_vol,delta,gamma,theta,vega,open,high,low,volume
2024-06-03,O:VIX240618C00090000,call,90.0,2024-06-18,13.109999656677246,0.01,3.2263538330078125,0.004450243019702982,0.0015199369776452303,-1.3615764725358914,0.0003463708462159572,0.01,0.01,0.01,1000.0
2024-06-03,O:VIX240618C00095000,call,95.0,2024-06-18,13.109999656677246,,5.0,0.07415991183806148,0.010561380676773686,-22.716503261408516,0.0037298765357749,,,,
2024-06-03,O:VIX240618C00100000,call,100.0,2024-06-18,13.109999656677246,,5.0,0.06731426026176368,0.009803846714478958,-21.08672232052396,0.0034623444547441044,,,,
2024-06-03,O:VIX240618C00110000,call,110.0,2024-06-18,13.109999656677246,,5.0,0.055903062404846826,0.008479697720768564,-18.23804609260921,0.0029947055718495723,,,,
2024-06-03,O:VIX240618C00120000,call,120.0,2024-06-18,13.109999656677246,,5.0,0.04687197224236922,0.007370520679174833,-15.851977057901463,0.002602986577139073,,,,
2024-06-03,O:VIX240618C00130000,call,130.0,2024-06-18,13.109999656677246,,5.0,0.03963488006700705,0.0064367378959475155,-13.843310847542917,0.0022732101398282166,,,,
2024-06-03,O:VIX240618C00140000,call,140.0,2024-06-18,13.109999656677246,,5.0,0.03377086753551839,0.005646522817739985,-12.14354168850342,0.0019941363360684817,,,,
2024-06-03,O:VIX240618C00150000,call,150.0,2024-06-18,13.109999656677246,,5.0,0.028972166222899498,0.004974345571032502,-10.697724268404547,0.0017567489889870865,,,,
2024-06-03,O:VIX240618C00160000,call,160.0,2024-06-18,13.109999656677246,,5.0,0.025010110130996632,0.004399701509865128,-9.461732988995209,0.0015538066402765447,,,,
2024-06-03,O:VIX240618C00170000,call,170.0,2024-06-18,13.109999656677246,,5.0,0.02171235102288227,0.0039060682326695927,-8.40001486118639,0.0013794742083494962,,,,
2024-06-03,O:VIX240618C00180000,call,180.0,2024-06-18,13.109999656677246,,5.0,0.018947298638023635,0.0034800743011401806,-7.483799102301667,0.001229029411573225,,,,
2024-06-03,O:VIX240618P00010000,put,10.0,2024-06-18,13.109999656677246,0.01,0.6440080200195313,-0.015697530045461816,0.023006906658599936,-0.8113724111181547,0.0010465338052692175,0.01,0.01,0.01,10.0
2024-06-03,O:VIX240618P00010500,put,10.5,2024-06-18,13.109999656677246,,5.0,-0.2334767542505849,0.023042472817863924,-49.24759589646754,0.008137721886930073,,,,
2024-06-03,O:VIX240618P00011000,put,11.0,2024-06-18,13.109999656677246,0.01,0.44412188110351564,-0.0220920901923507,0.04462376349472478,-0.744405144103163,0.0013998197640807542,0.01,0.01,0.01,480.0
2024-06-03,O:VIX240618P00011500,put,11.5,2024-06-18,13.109999656677246,0.01,0.3476882629394531,-0.027584165612432376,0.06867042498394238,-0.6985217091133558,0.0016864113662359776,0.01,0.01,0.01,60.0
2024-06-03,O:VIX240618P00012000,put,12.0,2024-06-18,13.109999656677246,0.04,0.3429962791442871,-0.09163726729220234,0.18054247832699197,-1.7756426860312868,0.004373937407103196,0.06,0.06,0.03,2099.0
2024-06-03,O:VIX240618P00012500,put,12.5,2024-06-18,13.109999656677246,0.13,0.349023380279541,-0.23207865043745157,0.3289993926526188,-3.317227755688914,0.008110607254800622,0.17,0.18,0.09,5694.0
2024-06-03,O:VIX240618P00013000,put,13.0,2024-06-18,13.109999656677246,0.33,0.37185388679504394,-0.43200451800347506,0.3978010848049643,-4.48726054341117,0.010448213625139462,0.41,0.41,0.23,10679.0
2024-06-03,O:VIX240618P00013500,put,13.5,2024-06-18,13.109999656677246,0.62,0.38156209716796874,-0.6251569733803638,0.3738853497411058,-4.325196219419069,0.010076447129594315,0.69,0.7,0.45,19650.0
2024-06-03,O:VIX240618P00014000,put,14.0,2024-06-18,13.109999656677246,0.94,0.3170950027465821,-0.8324942191215592,0.2974377108716061,-2.0959408875886063,0.006661763076716943,1.02,1.06,0.74,10907.0
2024-06-03,O:VIX240618P00014500,put,14.5,2024-06-18,13.109999656677246,1.32,0.00010000000000000002,-1.0,0.0,0.5790473585499569,0.0,1.49,1.49,1.13,2076.0
2024-06-03,O:VIX240618P00015000,put,15.0,2024-06-18,13.109999656677246,1.59,0.00010000000000000002,-1.0,0.0,0.5990145088447831,0.0,1.84,1.9,1.47,17285.0
2024-06-03,O:VIX240618P00015500,put,15.5,2024-06-18,13.109999656677246,2.24,0.00010000000000000002,-1.0,0.0,0.6189816591396092,0.0,2.24,2.24,2.24,2.0
2024-06-03,O:VIX240618P00016000,put,16.0,2024-06-18,13.109999656677246,2.5,0.00010000000000000002,-1.0,0.0,0.6389488094344353,0.0,2.8,2.8,2.5,24.0
2024-06-03,O:VIX240618P00017000,put,17.0,2024-06-18,13.109999656677246,3.16,0.00010000000000000002,-1.0,0.0,0.6788831100240875,0.0,3.59,3.59,3.16,121.0
2024-06-03,O:VIX240618P00018000,put,18.0,2024-06-18,13.109999656677246,4.55,0.00010000000000000002,-1.0,0.0,0.7188174106137397,0.0,4.65,4.65,4.1,142.0
2024-06-03,O:VIX240618P00019000,put,19.0,2024-06-18,13.109999656677246,5.0,0.00010000000000000002,-1.0,0.0,0.7587517112033919,0.0,5.1,5.1,5.0,2.0
2024-06-03,O:VIX240618P00020000,put,20.0,2024-06-18,13.109999656677246,6.35,0.00010000000000000002,-1.0,0.0,0.7986860117930442,0.0,6.55,6.55,6.0,79.0
2024-06-03,O:VIX240618P00021000,put,21.0,2024-06-18,13.109999656677246,7.4,0.00010000000000000002,-1.0,0.0,0.8386203123826963,0.0,7.5,7.5,7.4,5.0
2024-06-03,O:VIX240618P00022000,put,22.0,2024-06-18,13.109999656677246,8.23,0.00010000000000000002,-1.0,0.0,0.8785546129723486,0.0,8.54,8.54,8.23,91.0
2024-06-03,O:VIX240618P00023000,put,23.0,2024-06-18,13.109999656677246,9.23,0.00010000000000000002,-1.0,0.0,0.9184889135620008,0.0,8.91,9.23,8.91,3.0
2024-06-03,O:VIX240618P00024000,put,24.0,2024-06-18,13.109999656677246,,5.0,-0.5351160643209694,0.029905520089631113,-63.420292092782894,0.010561488226417632,,,,
2024-06-03,O:VIX240618P00025000,put,25.0,2024-06-18,13.109999656677246,11.35,0.00010000000000000002,-1.0,0.0,0.9983575147413052,0.0,11.3,11.35,11.3,2.0
2024-06-03,O:VIX240618P00026000,put,26.0,2024-06-18,13.109999656677246,,5.0,-0.5663563456655044,0.02960564555374387,-62.68992081513564,0.010455583986308003,,,,
2024-06-03,O:VIX240618P00027000,put,27.0,2024-06-18,13.109999656677246,12.85,0.00010000000000000002,-1.0,0.0,1.0782261159206097,0.0,12.85,12.85,12.85,1.0
2024-06-03,O:VIX240618P00028000,put,28.0,2024-06-18,13.109999656677246,13.85,0.00010000000000000002,-1.0,0.0,1.1181604165102619,0.0,13.85,13.85,13.85,1.0
2024-06-03,O:VIX240618P00029000,put,29.0,2024-06-18,13.109999656677246,,5.0,-0.6082798870581188,0.028909174587896512,-61.06482352011639,0.010209617024897793,,,,
2024-06-03,O:VIX240618P00030000,put,30.0,2024-06-18,13.109999656677246,15.82,0.00010000000000000002,-1.0,0.0,1.1980290176895663,0.0,15.82,15.82,15.82,1.0
2024-06-03,O:VIX240618P00031000,put,31.0,2024-06-18,13.109999656677246,,5.0,-0.6333107237717661,0.028329711085001902,-59.73435024392305,0.01000497263332334,,,,
2024-06-03,O:VIX240618P00032000,put,32.0,2024-06-18,13.109999656677246,,5.0,-0.6450376752514477,0.028015306608953634,-59.01620796995831,0.00989393697294477,,,,
2024-06-03,O:VIX240618P00033000,put,33.0,2024-06-18,13.109999656677246,,5.0,-0.6562742179591045,0.027687972179335944,-58.2703559443868,0.00977833494649123,,,,
2024-06-03,O:VIX240618P00034000,put,34.0,2024-06-18,13.109999656677246,,5.0,-0.6670450243304362,0.027349965920760756,-57.501645890693595,0.009658964037384888,,,,
2024-06-03,O:VIX240618P00035000,put,35.0,2024-06-18,13.109999656677246,,5.0,-0.6773734283878015,0.027003283230665486,-56.71436463750663,0.009536528943837943,,,,
2024-06-03,O:VIX240618P00036000,put,36.0,2024-06-18,13.109999656677246,,5.0,-0.687281485186121,0.02664968684976685,-55.91229880936354,0.009411652198589176,,,,
2024-06-03,O:VIX240618P00037000,put,37.0,2024-06-18,13.109999656677246,,5.0,-0.6967900322648616,0.026290733361501818,-55.09879183039458,0.009284883527495,,,,
2024-06-03,O:VIX240618P00038000,put,38.0,2024-06-18,13.109999656677246,,5.0,-0.7059187516137533,0.025927796557919287,-54.276794183436635,0.009156708101470573,,,,
